binomial,estimated_pop,AdultBodyMassG,estimated_mass_Mt,pop_density,Range,estimated_mass_g
Tamiops maritimus,21732163.8497854,66.77,0.001262419224818,12.6451363432732,1718618.38890699,1262419224.818
Tamiops rodolphii,6619643.88149933,56,0.000322509049907,11.2052316911218,590763.677536829,322509049.907
Tamiops swinhoei,7647550.4486136,60,0.000399202133418,8.79504106547801,869529.817050144,399202133.418
Tapecomys primus,17026.0982589795,60.64641072,8.98337420736639E-07,7.30435484513444,2330.95168840557,898337.420736639
Taphozous georgianus,15745211.3843462,30.52,0.000418073150762,13.1348731932474,1198733.41391988,418073150.762
Taphozous hamiltoni,859087.906196202,28.115,2.10133331399544E-05,15.3183741715116,56082.1857840431,21013333.1399544
Taphozous hildegardeae,1697920.60520465,29.37,4.33850975121288E-05,37.9441421312075,44747.8980901292,43385097.5121288
Taphozous hilli,16181383.5555873,21.99,0.000309570903217,11.4630107484206,1411617.2365813,309570903.217
Taphozous kapalgensis,1479977.61380416,26.45,3.40565048600544E-05,15.1702435844743,97557.9334348204,34056504.8600544
Taphozous longimanus,92029900.0289143,25.11,0.002010457587062,19.2058257659457,4791770.01553846,2010457587.062
Taphozous mauritianus,104483192.972506,27.97,0.002542483569474,11.8023927683702,8852712.75266445,2542483569.474
Taphozous melanopogon,117443784.426535,25.99,0.002655556642804,20.8812503489257,5624365.51758392,2655556642.804
Taphozous nudiventris,11005596.2206189,32.49,0.000311087484451,9.12167979303981,1206531.74309151,311087484.451
Taphozous perforatus,23129154.5762045,24.43,0.000491589364278,10.9374636377602,2114672.59158275,491589364.278
Taphozous theobaldi,13514555.7810701,36.83,0.000433034747793,12.9650887877442,1042380.50369892,433034747.793
Tapirus bairdii,4500,293781.6,0.0010282356,0.015771038223413,285333.149045284,1028235600
Tapirus indicus,3750,311209.2,0.0009076935,0.04190325118291,89491.8626631381,907693500
Tapirus pinchaque,3750,156923.4,0.00045769325,0.075701192664556,49536.8681523535,457693250
Tapirus terrestris,2287030.73150219,169496.6,0.349730779225659,0.203022427077937,11264916.7110205,349730779225.659
Tarsipes rostratus,1342377.2903413,9.66,1.16906628745362E-05,5.67070619921455,236721.361182004,11690662.8745362
Tarsius bancanus,631330.564192556,114.39,6.51973890564244E-05,0.744829801814651,847617.217590417,65197389.0564244
Tarsius dentatus,261623.124041732,110.42,2.60942207342893E-05,7.46574207492901,35043.1506226686,26094220.7342893
Tarsius lariang,33854.361780851,92,2.92171190122119E-06,9.29670917671134,3641.54252191277,2921711.90122119
Tarsius pelengensis,42174.334625481,165,6.35904478538232E-06,17.9530352994189,2349.14786954415,6359044.78538232
Tarsius pumilus,299764.095575537,50.7,1.3755914768591E-05,11.6134750368151,25811.7483892871,13755914.768591
Tarsius sangirensis,8908.68508815975,165,1.14654777084616E-06,16.0122970920314,556.365213370491,1146547.77084616
Tarsius syrichta,844480.428815995,115.91,8.82907661546445E-05,7.03341749594048,120066.87066471,88290766.1546445
Tarsius tarsier,875105.534030423,168.04,0.000132557327957,6.15667240304663,142139.369572007,132557327.957
Tarsius tumpara,4115.126,122.6825,3.937860774861E-07,17.8636537863456,230.363062854782,393786.0774861
Tarsomys apoensis,242959.702696729,68.5,1.44791834822116E-05,54.7171313035433,4440.28582837996,14479183.4822116
Tarsomys echinatus,5268.46384091898,63.85388804,2.92678353209521E-07,8.3809162586052,628.626235885548,292678.353209521
Tateomys macrocercus,7825.91527467914,141.0605074,9.60416994178616E-07,8.11497647449968,964.379292937093,960416.994178616
Tateomys rhinogradoides,16300.6489466262,141.0605074,2.00045869588352E-06,7.54824102494284,2159.52947087426,2000458.69588352
Taterillus arenarius,2313852.08923121,47,9.46134119286641E-05,5.74204116878241,402966.82333294,94613411.9286641
Taterillus congicus,8715157.20657093,63.85388804,0.000484152105092,6.61660325027499,1317164.84681301,484152105.092
Taterillus emini,38339876.4727124,52,0.001734496011626,9.93124380784732,3860531.18970028,1734496011.626
Taterillus gracilis,16323984.0418882,49.9,0.00070867311921,7.38396942696058,2210732.88606607,708673119.21
Taterillus lacustris,410148.733789082,63.85388804,2.27849444545907E-05,10.373289181545,39538.9279726986,22784944.4545907
Taterillus petteri,1143162.6024298,50.8,5.05232143769873E-05,6.38724034356735,178975.980382684,50523214.3769873
Taterillus pygargus,2220858.07064119,60.19,0.000116295899127,6.11008214987057,363474.338996937,116295899.127
Taterillus tranieri,517886.79868521,55.37111087,2.49480915928541E-05,5.53868382300937,93503.5859121894,24948091.5928541
Taxidea taxus,2242628.83966735,7842.15,0.016330766653388,0.253352341338838,8851818.09576418,16330766653.388
Tayassu pecari,3594342.43594005,31798.71,0.103008173565526,0.317869820842935,11307592.6063333,103008173565.526
Tenrec ecaudatus,4242942.38804451,887.59,0.003276414113758,7.18127299448735,590834.29794433,3276414113.758
Tetracerus quadricornis,12549.9003980111,19282.12,0.000188213422026,0.006083070279259,2063086.53720503,188213422.026
Thallomys loringi,362919.932379966,81.5,2.57328378054015E-05,6.42819137147211,56457.5494734927,25732837.8054015
Thallomys nigricauda,7053756.7002579,124.49,0.000763966289305,5.80764427590288,1214564.17871966,763966289.305
Thallomys paedulcus,43108971.5296608,77.7,0.002914123366434,8.45847374590798,5096542.57075822,2914123366.434
Thallomys shortridgei,195816.310517846,94.56333333,1.61098274473664E-05,5.77898028716932,33884.2323017789,16109827.4473664
Thalpomys cerradensis,4307981.69986135,23.99,8.99131784523163E-05,8.81483674531417,488719.397117753,89913178.4523163
Thalpomys lasiotis,4611185.61878394,23.99,9.62414384053252E-05,8.30528229050915,555211.184579886,96241438.4053252
Thamnomys kempi,41224.4351841587,75,2.68989439576635E-06,8.06616328761519,5110.78609671277,2689894.39576635
Thamnomys schoutedeni,7117.6373771835,68.44,4.23804058822162E-07,8.38811911221011,848.537947776965,423804.058822162
Thamnomys venustus,61752.9623146542,61.88,3.3245077779868E-06,5.73862980215025,10760.9245488384,3324507.7779868
Thaptomys nigrita,20508448.6402797,19.9,0.000355062771309,19.3909557982334,1057629.59049951,355062771.309
Theropithecus gelada,200000,15964.11,0.00249040116,1.92582349603536,103851.677171732,2490401160
Thomasomys apeco,11307.9525644836,72.68326901,7.15052093631113E-07,8.85681324261295,1276.75183553351,715052.093631113
Thomasomys aureus,4909009.46149862,87.99,0.00037579105599,8.80185182802828,557724.619479114,375791055.99
Thomasomys baeops,888189.645514989,77,5.94998243530491E-05,10.2686564784139,86495.2145767151,59499824.3530491
Thomasomys caudivarius,323376.174739742,40.73618929,1.14606083674846E-05,9.38594985770096,34453.2178034618,11460608.3674846
Thomasomys cinereiventer,445894.523555739,77,2.9870474132999E-05,9.33289672878112,47776.6481847671,29870474.132999
Thomasomys cinereus,141962.949202088,77,9.51009796704786E-06,5.37554181455673,26409.0493757594,9510097.96704786
Thomasomys cinnameus,313598.927867192,46.25861204,1.26207864921205E-05,11.4341773961129,27426.4529054623,12620786.4921205
Thomasomys daphne,861434.043077016,77,5.77074665457293E-05,7.87903261126564,109332.463206881,57707466.5457293
Thomasomys eleusis,135115.252311786,77,9.05137075236654E-06,7.32894953802737,18435.82789194,9051370.75236654
Thomasomys erro,136972.721916545,77,9.17580264118933E-06,9.78705398872847,13995.2964471528,9175802.64118933
Thomasomys gracilis,185977.369388544,77,1.24586239753386E-05,5.22396855864526,35600.7826809689,12458623.9753386
Thomasomys hudsoni,79638.8040074049,72.68326901,5.03591549531524E-06,111.737618144589,712.730460249763,5035915.49531524
Thomasomys hylophilus,82205.8183624184,77,5.50696777209841E-06,24.0918977025742,3412.17696411,5506967.77209841
Thomasomys incanus,155724.229993208,77,1.0431966167245E-05,7.93962325734851,19613.5540624144,10431966.167245
Thomasomys ischyrus,352571.781840578,77,2.36187836655003E-05,8.02175302779253,43951.961699524,23618783.6655003
Thomasomys kalinowskii,326907.770553616,77,2.18995515493867E-05,7.78600705290162,41986.5751896264,21899551.5493867
Thomasomys ladewi,271127.523474461,77,1.81628327975541E-05,21.2528812086042,12757.2125780619,18162832.7975541
Thomasomys laniger,578077.735835565,35.74,1.79746335025239E-05,10.2366908054992,56471.1533071818,17974633.5025239
Thomasomys macrotis,12186.2513632996,72.68326901,7.70590829874099E-07,8.85681324856541,1375.91829265153,770590.829874099
Thomasomys monochromos,70323.8895362132,77,4.71099736003092E-06,19.5349941479774,3599.89304340253,4710997.36003092
Thomasomys niveipes,169951.707080976,54.09,7.99763841732868E-06,13.8669946668824,12255.8428241744,7997638.41732868
Thomasomys notatus,1431791.04837738,77,9.59156823308008E-05,24.7708388685329,57801.4760007271,95915682.3308008
Thomasomys onkiro,9300.91934077698,72.68326901,5.88138463562825E-07,8.28835964345283,1122.16647694867,588138.463562825
Thomasomys oreas,1698983.12651188,77,0.000113814879645,35.1052364867688,48396.8574646187,113814879.645
Thomasomys paramorum,209715.142592465,77,1.40488174022692E-05,7.01284254283428,29904.4419308618,14048817.4022692
Thomasomys popayanus,264379.316197971,72.68326901,1.67178790751103E-05,8.48538298998163,31157.0280929115,16717879.0751103
Thomasomys praetor,191422.401548694,72.68326901,1.21044891384844E-05,6.05213286270484,31628.9159361156,12104489.1384844
Thomasomys pyrrhonotus,141993.687281004,77,9.51215711095448E-06,6.33486804682302,22414.6243033768,9512157.11095448
Thomasomys rosalinda,77832.4873491896,77,5.21399832752221E-06,4.72423560633032,16475.1493860502,5213998.32752221
Thomasomys silvestris,156122.023787119,77,1.04586143734991E-05,8.40656281442332,18571.445575742,10458614.3734991
Thomasomys taczanowskii,1263909.55611659,77,8.46693011642506E-05,63.6313449966379,19863.0023643752,84669301.1642506
Thomasomys ucucha,188608.405512889,35,5.74312594786748E-06,11.437195397495,16490.7915758962,5743125.94786748
Thomasomys vestitus,62156.6923036454,76.5,4.13683865626912E-06,9.62293686301971,6459.22270803931,4136838.65626912
Thomasomys vulcani,101066.401479654,72.68326901,6.39087770855797E-06,242.927705223672,416.034891477687,6390877.70855797
Thomomys bottae,13164197.7231267,122.7,0.001405264942746,8.54098255722052,1541297.81145587,1405264942.746
Thomomys idahoensis,732793.174404806,164.3157143,0.000104756207481,6.89092502489023,106341.771497721,104756207.481
Thomomys mazama,534514.572909895,93.07,4.32801260316298E-05,6.7165443698718,79581.782457591,43280126.0316298
Thomomys monticola,263478.723521986,80.99,1.85650533816997E-05,4.99983570634282,52697.4762766175,18565053.3816997
Thomomys talpoides,21321473.8984782,104.64,0.001941038755001,8.13805678399767,2619971.1386143,1941038755.001
Thomomys townsendii,671456.095866198,263.35,0.000153840327676,5.93381031765133,113157.660916261,153840327.676
Thomomys umbrinus,3365719.0920857,125.56,0.000367661729606,7.17005957591244,469412.988337323,367661729.606
Thoopterus nigrescens,6659855.82389984,66.12,0.000383104210356,36.4191585767481,182866.822962567,383104210.356
Thrichomys apereoides,4950953.8943861,297.53,0.001281559861611,4.23578798515288,1168838.92955454,1281559861.611
Thrichomys inermis,336853.788784447,339,9.93482879261968E-05,2.91893749512716,115402.87839215,99348287.9261968
Thrichomys pachyurus,590232.333877808,318.265,0.000163429755555,3.54645348705777,166428.894677956,163429755.555
Thryonomys gregorianus,6708993.77374872,2707.14,0.01580110130206,2.82374285782941,2375922.35254235,15801101302.06
Thryonomys swinderianus,18291901.6974246,3750.85,0.059690856149153,2.42551533302689,7541449.62447937,59690856149.153
Thylamys cinderella,1502133.96894781,43.44552871,5.6777073892544E-05,7.5024322996293,200219.596652946,56777073.892544
Thylamys elegans,2337212.14845517,28.9,5.87645250486083E-05,16.3795089194219,142691.222304219,58764525.0486083
Thylamys karimii,12551110.3074715,28,0.00030574504709,8.76811809841119,1431448.59211531,305745047.09
Thylamys macrurus,784649.064917193,34.43,2.35034565554361E-05,8.87710705166296,88390.17715464,23503456.5554361
Thylamys pallidior,22838077.3108534,15.34,0.000304792412175,15.577172175315,1466124.72750636,304792412.175
Thylamys pusillus,2522918.10904191,30.60729392,6.71811356065966E-05,9.52115643731293,264980.218070435,67181135.6065966
Thylamys tatei,226130.821349342,30.60729392,6.02148968666699E-06,31.6601480264632,7142.44359060894,6021489.68666699
Thylamys velutinus,5149519.3110434,20.69,9.26928924545746E-05,9.11079477229593,565210.768077231,92692892.4545746
Thylamys venustus,2613678.59296707,30.60729392,6.9597937149399E-05,8.66591776517693,301604.361337222,69597937.149399
Thylogale billardierii,269029.54918551,5865.86,0.001456102643116,4.04870862018019,66448.2368142206,1456102643.116
Thylogale browni,497838.542944592,5478,0.002464999397365,2.23599843664599,222647.089007519,2464999397.365
Thylogale brunii,264421.378216497,3620,0.000866840802847,2.66773308577287,99118.3786813858,866840802.847
Thylogale calabyi,3394.44841588584,4749.213333,1.52672763887481E-05,5.29444041970613,641.134500872191,15267276.3887481
Thylogale lanatus,5720.08698152128,3620,1.94818900099375E-05,4.25591446121556,1344.0324126927,19481890.0099375
Thylogale stigmatica,816636.745721875,4511.47,0.003369822910079,3.69188814640156,221197.585988037,3369822910.079
Thylogale thetis,177025.763680957,5399.95,0.000894970690113,2.41076104729289,73431.4849992057,894970690.113
Thyroptera devivoi,1108261.94816403,3.825,3.68801869800285E-06,11.1835674275293,99097.3546988193,3688018.69800285
Thyroptera discifera,114258027.023278,3.13,0.000311136033387,18.3205669832867,6236598.85239973,311136033.387
Thyroptera lavali,75172.4798958515,3.825,2.5015521997342E-07,19.9758697311565,3763.1643031094,250155.21997342
Thyroptera tricolor,154838647.402937,4.52,0.000608887497047,18.098212502106,8555466.31386495,608887497.047
Tlacuatzin canescens,7473515.13010012,47.73,0.000310338463129,15.8158405825961,472533.539464481,310338463.129
Tokudaia muenninki,813.530031209828,177.4,1.25558597956863E-07,40.385868953186,20.1439278712276,125558.597956863
Tokudaia osimensis,22859.4917370511,84.65,1.68349869872099E-06,48.6245417897578,470.122512123417,1683498.69872099
Tokudaia tokunoshimensis,5117.89930809662,131.025,5.83398298453723E-07,42.9897315368855,119.0493432997,583398.298453723
Tomopeas ravus,2350267.61410193,27.82447959,5.68936267358669E-05,20.8341671351881,112808.330606719,56893626.7358669
Tonatia bidens,26548888.4322186,27.7,0.000639801662328,13.3242505566833,1992523.95617118,639801662.328
Tonatia saurophila,82367262.8958373,27.7,0.001984968668527,15.1619536118562,5432496.69563879,1984968668.527
Tonkinomys daovantieni,843.860460926275,141.0605074,1.03560784769961E-07,7.22041491808335,116.871463828602,103560.784769961
Toromys grandis,519040.405598146,584,0.000263714049276,2.93689011258474,176731.299333955,263714049.276
Trachops cirrhosus,149891915.727342,36.9,0.004811980170595,11.855844263749,12642871.5149083,4811980170.595
Trachypithecus auratus,293706.46796831,9719.6,0.002585473126376,2.23386845385265,131478.855642447,2585473126.376
Trachypithecus barbei,56949.3070663994,8874.935333,0.000482677804764,2.69602564283255,21123.4293033527,482677804.764
Trachypithecus cristatus,2444895.92680583,7176.81,0.015873270232528,2.01519360650171,1213231.28404028,15873270232.528
Trachypithecus delacouri,223.606797749979,9000,1.56971972020485E-06,0.037215709497572,6008.39808695761,1569719.72020485
Trachypithecus francoisi,2021.13829314077,8139.93,1.28325008966586E-05,0.008123275971014,248808.27640877,12832500.8966586
Trachypithecus geei,5500,8356,3.77754092826667E-05,0.967295929629432,5685.95383432145,37775409.2826667
Trachypithecus germaini,284430.365446911,6300,0.001620801170419,0.82893266797014,343128.430615979,1620801170.419
Trachypithecus hatinhensis,22311.208912283,9150,0.00018891699176,1.18033831050874,18902.3847770107,188916991.76
Trachypithecus laotum,17656.3847204859,9150,0.000153470244927,3.15753866469023,5591.81900697898,153470244.927
Trachypithecus obscurus,605435.178013633,7247.88,0.003990086816379,2.33332157064395,259473.527194344,3990086816.379
Trachypithecus phayrei,708057.13978674,7681.72,0.004915869037738,0.616745948592302,1148053.16743929,4915869037.738
Trachypithecus pileatus,244556.901545997,11219.93,0.002497084543226,0.801346621351515,305182.420478092,2497084543.226
Trachypithecus poliocephalus,1218.69438334638,9000,8.53086068342464E-06,1.29003887778583,944.695857103232,8530860.68342464
Trachypithecus vetulus,69726.8348909872,7205.08,0.000456549589657,1.88753150354613,36940.7529145821,456549589.657
Tragelaphus angasii,36500,87616.76,0.002435867353096,0.184434384453583,197902.360279171,2435867353.096
